"ID","adj.pval"
"780",0.00606660521507234
"5982",0.836327855233171
"3310",0.544564758838029
"7849",0.964864851301457
"2978",0.77163952210744
"7318",0.269355054083567
"7067",0.452153314788158
"11099",0.382669127955926
"6352",0.00466563220981803
"1571",0.430389552362313
"2049",0.548759607238633
"2101",0.384107585898237
"1548",0.910094920867182
"949",0.364525430816395
"23170",0.16432831293529
"112597",0.138503876025517
"10406",0.621973099483719
"5594",0.874357772148729
"203102",0.762963656267379
"128153",0.418590427130812
"163154",0.450911968933695
"54899",0.0140215063481515
"57617",0.840840306987903
"91283",0.0107489011905342
"113235",0.444503103827479
"91937",0.175139831005807
"283375",0.934257060055395
"79844",0.992501330130798
"90423",0.906533247047014
"172",0.207356699818775
"148113",0.259579041169287
"54965",0.802870977125561
"256130",0.790859504894458
"91252",0.474117575831965
"266675",0.411991298089747
"221264",0.881976874972576
"84940",0.0854745454527996
"113277",0.920718883547567
"84920",0.930326106218639
"125488",0.412164270083481
"91624",0.0707779403123397
"123207",0.270025343088078
"84839",0.979076776849857
"4238",0.483196259872076
"2140",0.146181688908609
"170575",0.832318636715008
"11202",0.765609184354564
"85478",0.514586450741582
"159091",0.142195677340676
"220136",0.186843043377918
"100131755",0.996798122226509
"5930",0.286768596690758
"92806",0.789856344058305
"11078",0.131746183555821
"117144",0.957531134768664
"3233",0.667775360392905
"145258",0.782901675500518
"121340",0.861069090486374
"5150",0.180316859045129
"29883",0.742427843756995
"9946",0.500270629147586
"260429",0.14645114450028
"255057",0.597927493112117
"157777",0.722596661248318
"114609",0.911563111023194
"116842",0.869343424737232
"124540",0.181598950130936
"85477",0.0864559426465474
"140690",0.730948046510137
"132321",0.302453964236558
"84449",0.659084104128797
"201158",0.010621065652313
"157506",0.155936794309211
"135295",0.525416296701925
"149647",0.622150128117497
"202309",0.639706861298207
"80274",0.519944663452546
"203111",0.809692809439026
"164127",0.373205769124466
"150350",0.453203500229999
"81629",0.754777253846055
"140870",0.214667015021254
"160364",0.749115951834936
"2972",0.166653759432045
"123591",0.264910004197074
"571",0.705860106526582
"163688",0.764591517207531
"126206",0.619543650672094
"146852",0.272416170853871
"165530",0.885443025425833
"245909",0.641273112126917
"259240",0.728816569472463
"121441",0.298173513087005
"254173",0.529222077930502
"125972",0.769960631163841
"220979",0.110160020029555
"2117",0.919937862616656
"317719",0.995445533834286
"80213",0.94094057000319
"220992",0.0827074755507888
"116966",0.881185871734277
"162387",0.905437031043329
"64072",0.878641500797044
"150709",0.73561261480618
"84465",0.745389977272712
"11318",0.476962658659543
"80712",0.952067838396218
"83656",0.785516438300528
"147199",0.503747088196041
"285126",0.625244373656436
"126248",0.80380034827546
"158471",0.682739638980626
"125997",0.371471000504896
"92949",0.604615175845066
"85509",0.809152955625249
"169966",0.882911960157065
"89778",0.729097799024
"118421",0.964873493208068
"259234",0.797630846141783
"83451",0.554961620485537
"23527",0.550190649652493
"2593",0.699532377543821
"113026",0.312604359644173
"3664",0.994975089187432
"5788",0.525682992341951
"10905",0.553904349532299
"65059",0.299653784467082
"140775",0.0224099953099156
"114294",0.896383311555734
"646",0.802738215738716
"58538",0.653520935698094
"246269",0.767197340003345
"91734",0.00589719242018306
"1584",0.844968914836505
"129685",0.690007483396536
"23242",0.315022146231542
"114836",0.162282785249081
"7579",0.888185283662951
"151306",0.430442466641006
"54933",0.38536273732773
"80144",0.597332335706955
"84446",0.234022061318468
"286204",0.14331877003809
"23704",0.378881604180497
"146894",0.232618071400459
"142680",0.700167366718443
"57094",0.965692794430943
"164684",0.463452220843425
"204851",0.037416020556827
"27085",0.3769368783686
"130399",0.783356738862124
"157753",0.62124449132543
"201798",0.401559927362657
"116969",0.781715646589198
"196472",0.0337302083385169
"84536",0.347590016840784
"204801",0.714801096161641
"245973",0.455371330507118
"149461",0.257349655907578
"143187",0.61958766682642
"221458",0.953201042846449
"115811",0.257686525925351
"117289",0.240622858752015
"85439",9.15810993709286e-05
"145264",0.192017216241438
"137994",0.349097096528448
"7809",0.921826702801935
"170482",0.0026989498336634
"58484",0.0693584229251699
"146547",0.546028486780236
"158866",0.108782401791294
"10743",0.184935909927673
"65061",0.733651636446431
"148268",0.796718939365393
"119369",0.108112031183374
"118663",0.681691272113852
"83597",0.715048090792447
"54084",0.979490576628758
"145282",0.957228609039979
"135398",0.0352749315535311
"200420",0.0361900442321148
"140469",0.781456953017985
"8747",0.193287497509408
"205860",0.772963281863289
"150000",0.551444441773509
"3594",0.688600779911301
"11036",0.919259579164287
"162514",0.556348098489291
"168975",0.266293635535903
"94160",0.723533275390391
"118856",0.836044315004541
"147744",0.552807719987348
"246176",0.233911009106456
"93107",0.426131718778301
"222659",0.330199010941609
"27091",0.804530366907893
"54143",0.391769761508897
"286967",0.894324985638841
"259239",0.549072005392414
"282617",0.572398546540337
"3716",0.00230432352983346
"56990",0.0432239791408872
"32",0.523304932464563
"64326",0.132559877521335
"10228",0.319687473804071
"54443",0.482588352838769
"163778",0.929383240626759
"5439",0.774736514296962
"84941",0.554489906697352
"51095",0.0113482688721289
"81615",0.000251714917281801
"394",0.0426543161095714
"64224",0.826637746235049
"23210",0.45110681060177
"10847",0.872027526470458
"9064",0.744329187844293
"22901",0.929843332035598
"94039",0.185559374896763
"5781",0.70383509006791
"113730",0.0168669643512691
"83858",0.499228413007872
"199777",0.593018137445958
"80012",0.0836124083134482
"3590",0.596724770995848
"8797",0.619069727817858
"117584",0.376349042014638
"89781",0.0245695253039301
"127933",0.00502650110016271
"84203",0.805512230012898
"89795",0.768888891219339
"55322",0.819921074384664
"56099",0.634314126380439
"23085",0.0961730148682557
"201163",0.671604426627248
"84989",0.835612822383393
"57554",0.786967267299467
"10044",0.0143994418901311
"79660",0.405196447002506
"84679",0.669634424566049
"3321",0.503699843616326
"222546",0.467568268773446
"116093",0.301448351052377
"150353",0.508664603233191
"114131",0.368261670655528
"23181",0.1904610298364
"57646",0.817613199187525
"57082",0.628365316640567
"123228",0.389407118855027
"29841",0.0478689725150161
"140894",0.912600445941513
"57524",0.986212516076663
"93589",0.693551813807147
"115761",0.73907848274246
"114134",0.992717988278293
"123606",0.814374072902537
"113691",0.0353683984269981
"114769",0.442631672085404
"142679",0.209822302465715
"124637",0.84320607880383
"23057",0.475197794893125
"6521",0.797743701763071
"200407",0.225644223963587
"59350",4.61748302645235e-05
"79925",0.293865076656358
"645455",0.90392955691851
"92675",0.315992247600792
"113201",0.905842420057011
"2246",0.250284530901475
"10777",0.0128178016126785
"158800",0.0443503535954025
"170691",0.969625607566716
"84973",0.00862982366583545
"50846",0.427586054240735
"137735",0.461188887815144
"122773",0.165364200226497
"253260",0.0288775134714203
"5098",0.744647817893369
"81832",0.193514738993334
"11060",0.447904455926365
"54879",0.658776788085932
"150590",0.584278394292571
"131096",0.501748140444272
"23263",0.90191541225676
"133482",0.705552421484303
"151649",0.721333578854634
"147700",0.227571576536331
"117286",0.527133225974735
"253559",0.507262733235852
"157983",0.478628199318024
"9734",0.00363582778127794
"162515",0.950691785012816
"91147",0.843334808878857
"90161",0.781612979377979
"84254",0.407468217979581
"90589",0.904129222646976
"147837",0.848909333343882
"286826",0.62962083725299
"338339",0.788887270776972
"9481",0.291452991539012
"222545",0.630450017113716
"135250",0.478519482248714
"204962",0.265680946130074
"147687",0.448270401126796
"163115",0.845932956618311
"92797",0.108385159034768
"7095",0.836015075435968
"10345",0.780706097017617
"122809",0.886965773630144
"286122",0.939561451440296
"284306",0.111774248277465
"6492",0.284531138025213
"150696",0.491819093555417
"7099",0.230709896802353
"203062",0.664608797928834
"92291",0.850859097932027
"3925",0.974207685682959
"89790",0.104657969745817
"5992",0.800784329013144
"117166",0.376497897163825
"29843",0.676341168945667
"136259",0.814366085798634
"158046",0.957683965861339
"680",0.857765670907798
"54495",0.33875085799978
"252884",0.353240468771735
"115111",0.839072353004077
"112574",0.16778286488734
"162517",0.817026320913086
"192134",0.0952857049780505
"163486",0.647907298776855
"285267",0.717852763891211
"22858",0.00107614971065856
"161142",0.677770735825122
"79370",0.267084269725685
"266722",0.708234749124844
"10861",0.736212212957885
"24146",0.899931196513503
"115273",0.413512802558736
"139411",0.122974973340672
"130951",0.837502755563527
"201516",0.316333913427935
"127731",0.0836493853112026
"197196",0.657145020906886
"3362",0.781637708282815
"158809",0.964363918997145
"162699",0.57868488493033
"284618",0.815426836272235
"59285",0.450848279953429
"160492",0.675541404916846
"148046",0.405716702931878
"126859",0.882161209037044
"80161",0.514110878722893
"131450",0.368361574007869
"114042",0.534153836268049
"220202",0.551451958834483
"89866",0.380125986864326
"139285",0.425141663831686
"157848",0.6295128763525
"219793",0.685921826186244
"90332",0.34543344483109
"57010",0.905618161270948
"115650",0.618600259983628
"94032",0.502226698613591
"149992",0.990080589918137
"170850",0.784785282888752
"154089",0.052226739355559
"93986",0.13503991648894
"124872",0.52612548135724
"158521",0.156602201052715
"148823",0.00912182500866008
"114132",0.4909455642503
"149233",0.171182832412859
"286514",0.825710108918443
"80381",0.620757982887996
"282616",0.369917087586385
"282618",0.522834447551021
"132989",0.342817690656611
"63979",0.340340522935222
"22999",0.450913569501453
"57605",0.418051672617024
"57575",0.658874924988628
"257397",0.1630992180386
"131890",0.920722680143916
"79258",0.0462336502937995
"5151",0.741607321470238
"171389",0.506067817859459
"254268",0.561832178450383
"203430",0.547144308889737
"84126",0.252509971538579
"85416",0.774629364134742
"284",0.000325720246603632
"127670",0.353132569738495
"149373",0.256129713147533
"2565",0.72200636337959
"56666",0.764662919272129
"163071",0.284575048066333
"148870",0.911085114140619
"161502",0.118098202587328
"159162",0.658914499987229
"4761",0.941496646847642
"439936",0.0222176349174835
"83655",0.31284491577749
"1768",0.869273331990448
"131578",0.991635179752412
"54777",0.39661147467981
"93010",0.00177221430171942
"158506",0.266436186766194
"9204",0.779674568181792
"137868",0.904884587305585
"100507431",0.0995965937698194
"7484",0.858088237478122
"374407",0.843347185649592
"10695",0.0969058686120605
"9522",0.155042052992706
"151477",0.698336168361932
"3038",0.857585031326115
"2249",0.893741873859882
"169026",0.677565835397484
"439933",0.933894082470035
"160140",0.09688770562956
"284418",0.187031925749522
"120065",0.976401492338962
"143241",0.436389714272185
"246778",0.421954868926619
"132141",0.300493302046734
"245938",0.174760454238112
"280664",0.624864923866279
"245908",0.89736772478801
"5314",0.669528973233198
"168507",0.323068594695881
"139378",0.772623601195323
"10178",0.561643753430333
"254958",0.866123514296691
"138474",0.395728529273884
"129684",0.399632496712393
"9401",0.323246652681584
"165082",0.921872314903537
"117532",0.865261024174972
"140771",0.54585399815166
"23299",0.0364196752826588
"114026",0.0864636568796476
"79400",0.353753321327958
"282706",0.439956849577377
"57211",0.330831404260797
"56062",0.788201398346079
"165829",0.75851075125525
"6821",0.623870911195074
"221393",0.869500421528374
"133396",0.454625169582912
"94122",0.972561173726172
"10806",0.701961291960258
"222611",0.669186623366275
"6854",0.168490673206125
"136371",0.91519463409264
